category,Title,Author,ReviewID,Overall,Content,Date,polarity
mobile phone,encounter software problems,verymerry,RI2U38LY4Q31,3,"I used a Droid for about 1 week before getting a new one. It is indeed a great phone to use. very user friendly with their ""android tips"". the camera is pretty good and the sound quality is great. using the wifi and browsing the web is a piece of cake. Sad, the qwerty is a pain in the butt. the inset keys are not easy to press at all. i found myself missing a letter or adding doubles because i was pressing so firmly. I found using the electronic keyboard easier esp. if you like swype. unlike most sliders, where u can slide open with one hand, i had to use both hands to open. This phone was screwed on tight.I also don't like how the dialer would pop up when you are on a call, you would then need to hide it to reveal the contacts information. i wish the default was to show the dialer. now a days, most people do not dial numbers.I returned this phone because of software issues. I could only talk on the phone in speaker mode. For some reason the MIC doesn't recognize your voice without speaker mode. there was no work around even with a headset/earpiece. My friends still could not hear me on the other end. They can only hear me if i use the speaker phone. I performed two factory reset but the issue persisted. I even tried cleaning the mic with a needle. (which i read online fixed the problem for some people). i was close to rooting my phone but read online that this did not solve the issue. So i decided to just return it. If this phone worked perfectly, it makes a great phone. one more CON: this phone is pretty heavy. weighing almost 6 oz. it may not matter to those who travel lite, but when you have a purse full of other stuff, another 2-3 oz more, does hurt. esp when you're carrying your purse for upwards of 4 hours.","May 24, 2013",0
mobile phone,I like the phone,cricket,R1GWI18V5QO5IY,3,The inside was a little to damaged for me. Other than that the out side looks just like the picture. I just could not gift it like it was.,"January 8, 2013",0
mobile phone,boost mobile,S.Kashh,R17S702QQZZ88K,3,Not to sound dumb or anything but description isn't very clear...is this phone unlocked or usable for boost mobile? I did an amazon search for boost mobile phones and this came up but all I'm seeing are comments about its service with verizon.,"June 17, 2012",0
mobile phone,Verizon mobile provider only!,nickvr,R8W1C0PBDWB3,3,"I was unable to use this phone due to the fact that it's only for Verizon Wireless members, and I use at&t.;","September 24, 2012",0
mobile phone,This phone is crap,Craig,R2L3XYNP2U3V6F,3,This phone is crap. Its loaded with great features but it breaks all the time. The screen cracked three times and finally the insurance that I got with the phone dropped me and Verizon would not support it. Every other person I know that has this phone has broken the screen too. We are all left with months on our contracts with no usable phone. I've had many other phones and none of them have ever broken but this one was built cheap. Don't buy it!,"November 9, 2010",0
mobile phone,OK but crippled,sweetmustard,R1A5J9ZTJC7IFP,3,"The phone works overall OK. The things working for it are the keyboard and wi-fi. However, it feels/is pretty slow, both in processor and non wi-fi internet connection (only GPRS and EDGE, no HSDPA). Also, stereo bluetooth headphones are not supported (no A2DP). (Wired headphones work fine.)Comparatively, a C3-01 (touch and type) is considerably zippier (both processor and internet connection), and the stereo bluetooth headphones work fine.The build quality is not too great, one of the keys (the up on the D-pad) gives an annoying sticking/squeaking sound.A good (but more expensive and complex) alternative is the E5.","September 15, 2011",0
mobile phone,MISREPRESENTED,ABCDE,R3HSJHG4QN995E,3,"This phone does everything it is suppose to do...but, I got the Spanish version not the US version as stated. I have Spanish symbols on the qwerty key pad and had a Spanish only instruction manual. I tried to submit a complaint but the company only offered to email me the English manual.","August 17, 2012",0
mobile phone,Nice phone - WARNING INTERNET CONNECTION REQUIRED!,Happ,R19GIIB345DWYA,3,"Nokia built a great phone with the C3-00. BUT - if you are a person that watches their wallet, this phone will not be for you. This phone MUST have an internet connection. With extreme difficulty, I was able to get it to connect via WIFI starting off at home. But as soon as I was out of range, or disconnected from WIFI, it jumps right to GPRS. And the transition back to WIFI is difficult to accomplish without re-booting the phone. This was not what I expected. On my current Win5 OS phone, I control the connection to GPRS and WIFI, and I can enable or disable as I please. So I ultimately sent the phone back. I specifically look for WIFI phones, but i must be able to control the connection. I refuse to purchase most new smartphones because they have a data package requirement. I am able to use my Win5 OS phone and connect when I can - and that suits me just fine. Better for me to connect when I want than to spend hundrends a year for a 'required' connection.Thanks but no.","May 23, 2011",0
mobile phone,Cell Phone,Jeff,R5SY31G072020,3,"It is a an Okay phone however its limited in the features it says it can perform like being able to play a variety video media. It can play music MP3 and the FM radio is decent, but the proprietary head phones lack fit and real quality and tend to sound tiny and I have yet to find any after market that actually work on the Nokia.","December 6, 2013",0
mobile phone,I had problems with the battery,satish,R3D2SKXCSPQ8ZH,3,"I have this phone for about a month now and it already started giving me problems about the battery. All of a sudden phone gets switched off and then i have to restart it again, though the battery is fully charged. Not sure how long will this product now.","September 15, 2012",0
mobile phone,Ok for its price,mandyvswendy,R3EVOLY20L0BWA,3,"I purchased this item for myself I tried to cancel this item but the cancellation did not go through. it had a few surprising features. it was everything that is stated in the description. the only issued I had was that its packaging looked like it was previously open (it did not have any seals on the box) but it contained everything that the box listed as it contents. overall it it was OK but not exciting. The only reason that I did not return it was because I live in the Caribbean so when I calculated the cost to return it, I decided to keep it.","June 8, 2012",0
mobile phone,it is ok.,"Filipe ""hf""",R341MEPDSVIK63,3,"This cell phone is just ok. Really. It has a reasonable amount of the features most smart phones has. It does not have a good camera or flash. The keyboard worn out after three months. But the worst is having to deal with NOKIA customer service. I had such a bad experience, which contrasts so much with the experience I had with Nokia customer service in Europe.","April 16, 2012",0
mobile phone,A bit disappointing,m,RLFFVTTHA50PO,3,"The phone works ok, but sound quality is not very good, it sounds rather like holding a tin can up to your ear. The Wi-Fi connectivity is nice and works well, I've used it both at home and in a hotel room. The internet browser is surprisingly fast but the memory fills up very fast too, due to the small RAM. Bluetooth works well with my MacBook Pro for file transfers, both sending music to the phone memory card and sending photos/videos from the phone to the MacBook. The bluetooth also works in our 2011 Toyota Sienna, at least as far as making and receiving calls, but the stereo music features do not work at all. The camera is adequate but unimpressive and photos look grainy. The full keyboard while small is nice, although I do no texting and only very little emailing. It's also nice to be able to customize (some) button functions and on-screen shortcuts.","November 13, 2011",0
