category,Title,Author,ReviewID,Overall,Content,Date,polarity
mobile phone,Not the best in the land,"Wally ""The Great One""",R2BI57DLW1ZUS4,3,"I got this phone from Trscfone directly for $10.00 to try product and service. The phone needed firmware upgrades before being usable, I found it to meet expectations at that time. I found it annoying to have to accept Bluetooth paring every time it connected to my on star hands free system.The sound quality was good, for the pixel rate the camera was acceptable.All of the buttons were overly sensitive and would activate the browser and other functions weather in my pocket or case.Lastly after having the phone for 6 months, I accidently dropped it from less than three feet, the screen went blank with a quarter inch black stripe on the right side.I think its fair to say I got what I paid for, the money I saved from switching from a big carrier covered the cost. Tracfone was good in transferring my time to my new Samsung T404G with better features.","June 13, 2013",
mobile phone,LG 500G Phone,Justin P,RLPBE761IQXIK,3,"For a cheap phone this works fine. You get what you pay for.First the good. It was less at Amazon than at Tracfone. It was shipped from Amazon (they are awesome)! The phone has basic features so don't expect any magic from it.The bad. The biggest problem with this phone is where the button for the internet is. I'm always connecting to the internet when I'm thinking I'm exiting a feature.I read the same thing from others reviewing this phone and thought they were over doing this. However, it HAPPENS! And Tracfone CHARGES you!As a basic phone; it's OK. Again no magic no bells or anything special. Again, it's in the $20 range so don't expect anything more.","February 1, 2013",
mobile phone,not the best,elle,R2Q4OB2RWLDXRU,3,This phone was great for people who are looking for a simple phone that won't be used often. I bought it thinking it would be easy to text on but the key board is too small. And after a while it wouldn't let me text at all and the messages wouldn't send. I've only had it for about a year and wouldn't reccomend it unless all your planning to do is call on it.,"January 12, 2013",
mobile phone,LG 500G,Rob,R28QS0BB91JHQ0,3,The phone works well but the keys are to close together.You cant do much change in the menu or with the buttons.The internet button can not be changed and is very easy to hit and will take a minute away no matter what if you hit it by accident.The cost of airtime is quite high considering net ten is really the same company and is no higher than ten cents a minute.,"March 21, 2012",
mobile phone,LG,KATMAN,R1BC3288BV0Y0P,3,ive had this for a while now and the buttons are starting to stop working as well as the reception is getting bad JUST SAYIN,"September 2, 2013",
mobile phone,Shop around before buying Tracfone,"Houndawg ""Paul""",R7XKAUHDXMZ3L,3,Buying this phone online was fantasic good price and a special offer What I didn't like When you buy the minutes even with them giving you double minutes for life of the phone price turned out to be higher than other prepaid phones So I used this phone for about 3 weeks for business and personal use and minutes ran out fast So I Bought a different Prepaid Phone from a Subsidiary of Tracphone I pay one price for unlimited minutes per month for me a better deal,"February 28, 2013",
mobile phone,Easy to use,Vanessa Diaz,R111MWC2J1LCPH,3,"I have had this phone for over a year now and it is very good. Everything is very to use. The only bad thing is the back case. It's very hard to slide off and if u press the browser button by mistake it still takes your minutes. other then that, this phone is very good for talking and text","January 19, 2013",
mobile phone,Practical,Parkwood Guy,R9FTIGZABH17S,3,"Flip phones are not carried anymore by prepaid company. I ordered such prepaid phone for my sister-in-law. I noticed that the back cover is slippery and the pixels display is bad. It has a camera, internet, email messaging, & phone. Whenever Internet is access, 2 minutes time is deducted. The numeric pad placement is not well thought out. It is a struggle already to find the numeric pad in the center of the keyboard...how much more in the night because it is not lighted...but what else can you expect to a cheap phone. Maybe it takes time to get use to it. She is using it as a basic phone only and as a backup after office hours or during her off working days. It is cheap and it serves its intended purpose. She used to pay close to $50 a month to one of major phone carriers with all the above goodies she seldom used. She just bought $30 for 200 minutes load and that is good for 3 months. If she will not use-up those minutes before 3 months time, it will be confiscated.","January 18, 2013",
mobile phone,great except web button,cookholly,R3O38FLZJ1KJJO,3,This phone is pretty good but since it is tracfone it is too easy to push the web button and use up your minutes.,"October 10, 2012",
mobile phone,Ok phone. Only things are about the browser button and bad internet,Anthea M,RVBP79H25FHO9,3,"Overall this phone is just Okay. I just don't like when I am trying to hit the power end key and sometimes accidentally hit the browser key. This is very upsetting because it is just a waste of minutes. Like others have said, if you press the end key fast enough you may be able to avoid getting minutes deducted. The other thing I am not a big fan of is the internet/browser system overall. It is kind of slow and the longer you stay on it the more minutes you are going to get deducted from your phone. This is just annoying because I really don't like all of these minutes getting deducted.","March 2, 2012",
mobile phone,"Good phone, bad sim card",heatherdou,RHKYNJ9R2PKXV,3,"So I love this phone, style is great ect. Went to traanfer my number from my old Phone to this one and discovered the SIM card in it was not the SIM card for it. So I spent an hour on the phone w/ support services to learn they would send me a new one in 3-5 buissness days. Great now I have no phone for at least a week and I have to spend another hour on the phone to set up my phone w/ the new SIM card!! Like I said love the phone but not the hassel!!","February 19, 2012",
